Reference;Configuration;Price;Discount;Minimum Price ES;Minimum Price EN;Level 1;Level 2;Collection;Item name;Description;Configuration name;English name;English description;French name;French description;Italian name;Italian description;Portuguese name;Portuguese Description;Image name;assembly instructions;Stock;Date;EAN;Width;Height;depth;Dimension;Minimun Height;maximum height;Price in dollars;;Weight;Volume packaging ;"Sizes of carton No.1; width";"Sizes of carton No.1; height";"Sizes of carton No.1; depth";Packaging weight 1:;"Sizes of carton No.2; width";"Sizes of carton No.2; height";"Sizes of carton No.2; depth";Packaging weight 2:;"Sizes of carton No.3; width";"Sizes of carton No.3; height";"Sizes of carton No.4; depth";Packaging weight 3:;"Sizes of carton No.4; width";"Sizes of carton No.4; height";"Sizes of carton No.4; depth";Packaging weight 4:;Energy class:;IP;Electric class:;Power:;Voltage:;Frecuency:;Lumen:;Dimmable:;regulation;OUTPUT POWER;POWER INTENSITY;Colour temperature:;Average lifespan:;Power factor:;CRI;Lampholder bulb1;Quantity of light bulb1;bulbs included;Power bulb1;Voltage Bulb1;Frecuency Bulb1;Lumen bulb1;Colour temperature Bulb1;Averge lifespan bulb1;Power factor bulb1;CRI bulb1;Lampholder bulb2;Quantity of light bulb2;Power bulb2;Voltage Bulb2;Frecuency Bulb2;Lumen bulb2;Colour temperature Bulb2;Averge lifespan bulb2;Power factor bulb2;CRI bulb2;Material;Finish;Assembling time by customer:;"Sizes of the Shade/glass shade; width";"Sizes of the Shade/glass shade; height";"Sizes of the Shade/glass shade; depth";"Sizes of the Shade/glass shade; diameter";"Sizes of the canopy; width";"Sizes of the canopy; height";"Sizes of the canopy; depth";"Sizes of the canopy; depth";Cable colour;Size of the mirror plate,width:;Size of the mirror plate,high:;Width of the frame;Top thickness;Extendable table?;seat height:;seat width:;seat depth;back width:;back height;Material:;removable cover;adjustable;Only UK plug
290152;;213;0;341;373;4;1;Cleopatra;ESPEJO ·CLEOPATRA· 90x60;Espejo con marco de lunas biseladas y talladas. Soporte en madera y DM, acabado en negro. Preparado para colgar en posición horizontal o vertical. Luna central biselada. Ancho del marco 18 cm.;;·CLEOPATRA· MIRROR, 90x60;Mirror with frame of beveled and carved mirror plates. Wood and MDF support, finished in black. Ready to hang in horizontal or vertical position. Beveled central mirror. Width of the frame 18 cm.;MIROIR ·CLEOPATRA· 90x60;Miroir avec cadre en glaces biseautées et taillées. Support en bois et DM, finition en noir. À suspendre en position horizontale ou verticale. Glace centrale biseautée. Largeur du cadre 18 cm.;SPECCHIO ·CLEOPATRA· 90x60;Specchio con cornice a superfici bisellate incise. Supporto in legno e in fibra color nero. Collocabile in posizione orizzontale o verticale. Superficie centrale bisellata. Larghezza della cornice: 18 cm.;ESPELHO ·CLEOPATRA· 90x60;Espelho com moldura de luas biseladas e talhadas. Suporte em madeira e DM, acabamento em preto. Preparado para pendurar em posição horizontal ou vertical. Lua central biselada. Largura da moldura 18 cm.;290152.jpg;;7;20/06/2020;8,44E+12;60;92;2;0;0;0;0;0;9,4;0,07;69;102;10;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, DM;Espejo tallado, lacado negro;0;0;0;0;0;0;0;0;0;;30;56;18;0;;0;0;0;0;0;;;;No
295183;;123;0;197;215;3;11;Ananya;RELOJ DE PARED ·ANANYA· Ø58;Reloj de pared. Marco formando aros entrelazados, realizado con espejos biselados e interior de pequeñas esferas de espejo facetadas en diferentes tamaños. Trasera de DM acabada en color negro. Pilas no incluidas.;;·ANANYA· WALL CLOCK Ø58;"Wall clock. Frame forming interlaced rings; made with beveled mirrors and inside of small spheres of mirror faceted in different shapes. Back of MDF black finish. Batteries not included.";HORLOGE MURALE ·ANANYA· Ø58;Horloge murale. Cadre formé par des anneaux entrelacés, réalisé avec des glaces biseautées et intérieur avec des petites sphères de miroirs à facettes de différentes dimensions. Arrière en DM finition couleur noire. Piles non incluses.;OROLOGIO DA PARETE ·ANANYA·Ø58;Orologio da parete a cornice formata da tre cerchi combinati fra loro a specchio bisellato e parte interna di piccole sfere sfaccettate in vetro riflettente di varie grandezze. Parte posteriore in fibra in color nero. Non si forniscono le batterie.;RELÓGIO DE PAREDE ·ANANYA· Ø58;Relógio de parede. Moldura formando aros entrelaçados, realizada com espelhos biselados e interior de pequenas esferas de espelho facetadas em diferentes tamanhos. Traseira de DM acabamento em cor preta. Pilhas não incluídas.;295183.jpg;;5;28/02/2020;8,44E+12;58,5;58,5;5;0;0;0;0;0;6,27;0,052;66;66;12;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal,DM;Espejo plata, lacado negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
296243;;165;0;264;289;2;3;Hadas;MESA AUX.·HADAS· ACERO Ø50;Mesita auxiliar redonda, realizada en acero acabado brillo. Tapa y estante inferior de cristal templado de 5 mm.;;·HADAS· SIDE TABLE, STEEL Ø50;Round side table, made of steel, bright finish. Top and lower shelf of tempered glass of 5 mm.;TABLE AUX.·HADAS· ACIER Ø50;Table auxiliaire ronde, réalisée en acier finition brillante. Dessus et étagère inférieure en verre trempé de 5 mm.;TAVOLINO ·HADAS· ACCIAIO Ø50;Tavolino ausiliare rotondo, in acciaio brillantato. Superficie e base di vetro temperato da 5 mm.;MESA AUX.·HADAS· AÇO Ø50;Mesinha auxiliar redonda, realizada em aço acabamento brilho. Tampo e estante inferior de vidro temperado de 5 mm.;296243.jpg;;50;;8,44E+12;0;55;0;50;0;0;0;0;5,7;0,176;53;64;52;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Acero, cristal.;Acabado brillo.;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
301012;;285;0;456;499;1;1;Artemis;LÁMPARA 6L RDA. ·ARTEMIS·;Lámpara redonda  de 6 luces realizada en metal, acabado plata envejecida. Pantalla de hilo blanco tensado y vinilo blanco.;;·ARTEMIS· ROUND LAMP, 6L.;Round lamp of 6 lights made of metal, aged silver finish. Shade of tighten white thread and white vinyl.;LAMPE 6L RDA. ·ARTEMIS·;Lampe ronde à 6 lumières en métal, finition argent vieilli. Abat-jour en fil blanc tendu et vinyle blanc.;LAMP. SOSP. 6L. ROT. ·ARTEMIS·;Lampada a sospensione rotonda a 6 luci in metallo, rifinita argento invecchiato. Paralume in tessuto bianco rigido e vinile bianco.;CANDEEIRO 6L RDA. ·ARTEMIS·;Candeeiro redondo de 6 luzes realizado em metal, acabamento crómio prateado envelhecido. Tela de fio branco esticado e vinilo branco.;301012.jpg;30-1012.pdf;7;;8,44E+12;0;67;0;57;89;189;0;0;4;0,281;49;67;43;3;65;33;65;1;0;0;0;0;0;0;0;0;A+;;Class 1;6x20W;110/220 V;50/60 Hz;1.920;;;0;0;0;0;0;0;E14;6;;4W;110/220 V;50/60 Hz;320;3.000;30.000;1;80;;0;;;;0;0;0;0;0;Metal e hilo;Plata envejecida. Blanco;15;0;27;0;57;0;6;0;9;Transparente;0;0;0;0;;0;0;0;0;0;;;;No
302915;;219;0;350;383;4;2;Classic;ESPEJO·CLASSIC·RDO.PLATA Y ORO;Espejo redondo con trenza calada acabado en PAN DE PLATA y pan de oro envejecido. Luna biselada de 5 mm de grosor.;;·CLASSIC· ROUND MIRROR, SILVER&GOLD;Round mirror with fretwork plait in SILVER LEAF and aged GOLD LEAF finish. Bevelled mirror of 5 mm thickness.;MIROIR ROND AJOURÉ ARGENT ET O;Miroir rond avec tresse ajourée finition en argent et feuille d'or vieilli.;SPECCHIO ROT. TRAFOR. ARG./ORO;Specchio rotondo a treccia traforata rifinito in argento e lamina d’oro invecchiato.;ESPELHO ·CLASSIC· REDONDO;Espelho redondo com trança entalhada acabamento PRATEADO e dourado envelhecido. Lua biselada.;302915.jpg;;3;;8,44E+12;112;112;7;112;0;0;0;0;9,4;0,133;121;122;9;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal, poliuretano;Pan plata y oro viejo;0;0;0;0;0;0;0;0;0;;74;74;20;0;;0;0;0;0;0;;;;No
305137;;648;0;1.037;1.134;2;1;Dresde;MESA DE COMEDOR ·DRESDE· 220;Mesa de comedor realizada en madera y metal. Tapa en madera de caucho, con placas decorativas de latón envejecido. Patas de tubo metálico acabado en negro.;;·DRESDE· DINING TABLE, 220;Dining table made of wood and metal. Top in rubber wood, with decorative plates of aged brass. Legs of metal tube finished in black.;TABLE S. À MANGER ·DRESDE· 220;Table de salle à manger réalisée en bois et en métal. Dessus en bois d’hévéa, avec des plaques décoratives de laiton vieilli. Pieds de tube métallique finition en noir.;TAV. SALA PRANZO ·DRESDE· 220;Tavolo da sala da pranzo in legno e metallo. Superficie in legno di albero della gomma e piastre decorative di ottone a effetto invecchiamento. Gambe tubolari metalliche rifinite in color nero.;MESA D SALA JANTAR ·DRESDE·220;Mesa de sala de jantar em madeira e metal. Tampo em madeira de borracha, com placas decorativas de latão envelhecido. Pés de tubo metálico, acabamento em preto.;305137.jpg;305137, 305284, 305391.pdf;14;20/06/2020;8,44E+12;220;76;100;0;0;0;0;0;66;0,344;25;29;80;7;226;106;12;59;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305284;;597;0;955;1.045;2;1;Dresde;MESA COMEDOR ·DRESDE· 180;Mesa de comedor realizada en madera y metal. Tapa en madera de caucho, con placas decorativas de latón envejecido. Patas de tubo metálico acabado en negro.;;·DRESDE· DINING TABLE, 180;Dining table made of wood and metal. Top in rubber wood, with decorative plates of aged brass. Legs of metal tube finished in black.; TABLE S.À MANGER ·DRESDE· 180;Table de salle à manger réalisée en bois et en métal. Dessus en bois d’hévéa, avec des plaques décoratives en laiton vieilli. Pieds de tube métallique finition en noir.;TAV. SALA PRANZO ·DRESDE· 180;Tavolo da sala da pranzo in legno e metallo. Superficie in legno di albero della gomma e piastre decorative di ottone a effetto invecchiamento. Gambe tubolari metalliche rifinite in color nero.;MESA SALA JANTAR ·DRESDE· 180;Mesa de sala de jantar em madeira e metal. Tampo em madeira de borracha, com placas decorativas de latão envelhecido. Pés de tubo metálico, acabamento em preto.;305284.jpg;305137, 305284, 305391.pdf;11;20/06/2020;8,44E+12;180;76;100;0;0;0;0;0;53,4;0,295;29;82;25;7;106;186;12;46;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305391;;453;0;725;793;2;3;Dresde;MESA CENTRO ·DRESDE· 140;Mesa de centro realizada en madera y metal. Tapa en madera de caucho, con placas decorativas de latón envejecido. Patas de tubo metálico acabado en negro.;;·DRESDE· COFFEE TABLE, 140;Coffee table made of wood and metal. Top of rubber wood, with decorative plates of aged brass. Legs of metal tube finished in black.;TABLE BASSE ·DRESDE· 140;Table basse réalisée en bois et en métal. Dessus en bois d’hévéa, avec des plaques décoratives de laiton vieilli. Pieds de tube métallique finition en noir.;TAVOLINO ·DRESDE· 140;Tavolino da salotto in legno e metallo. Superficie in legno di albero della gomma e piastre decorative di ottone a effetto invecchiamento. Gambe tubolari metalliche rifinite in color nero.;MESA CENTRO ·DRESDE· 140;Mesa de centro em madeira e metal. Tampo em madeira de borracha, com placas decorativas de latão envelhecido. Pés de tubo metálico, acabamento em preto.;305391.jpg;305137, 305284, 305391.pdf;29;20/06/2020;8,44E+12;140;45;80;0;0;0;0;0;32,4;0,195;29;50;26;4;144;84;13;29;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305429;;990;0;1.584;1.733;2;7;Dresde;APARADOR ·DRESDE· 166 LATÓN;Aparador realizado en madera y metal. Tapa y frontal de cajones en madera de caucho, puertas y laterales chapados en latón envejecido. Estructura inferior realizada en tubo acabado en negro.;;·DRESDE· SIDEBOARD, 166 BRASS;Sideboard made of wood and metal. Top and front of the drawers in rubber wood, doors and sides covered in aged brass. Inner frame made of tube finished in black.;BUFFET ·DRESDE· 166 LAITON;Buffet réalisé en bois et en métal. Dessus et façade avec tiroirs en bois d’hévéa, portes et côtés plaqués en laiton vieilli. Structure inférieure réalisée en tube finition en noir.;CREDENZA ·DRESDE· 166 OTTONE;Credenza in legno e metallo. Ripiano e parte frontale dei cassetti in legno di albero della gomma, sportelli e parti laterali rivestiti in ottone a effetto invecchiamento. Struttura parte inferiore composta da tubi rifiniti in nero.;APARADOR ·DRESDE· 166 LATÃO;Aparador em madeira e metal. Tampo e parte da frente de gavetas em madeira de borracha, portas e laterais chapadas em latão envelhecido. Estrutura inferior em tubo, acabamento em preto.;305429.jpg;;13;20/06/2020;8,44E+12;166;103;49;0;0;0;0;0;73,4;1,101;174;57;111;80;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro, latón;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305507;;1.053,00;0;1.685;1.843;2;9;Dresde;MUEBLE TV ·DRESDE· 166;Mueble TV realizado en madera y metal. Tapa y frontal de cajón en madera de caucho, puertas y laterales chapados en latón envejecido. Estructura inferior realizada en tubo acabado en negro. Interior tapizado.;;·DRESDE· TV CABINET, 166;TV cabinet made of wood and metal. Top and front of the drawer in rubber wood, doors and sides overlaid in aged brass. Lower frame made of tube finished in black. Upholstered inside.;MEUBLE TV ·DRESDE· 166;Meuble TV réalisé en bois et métal. Dessus et partie frontale du tiroir en bois d’hévéa, portes et côtés en laiton vieilli. Structure inférieure réalisée en tube finition en noir. Intérieur capitonné.;MOBILE TV ·DRESDE· 166;Mobile TV in legno e metallo. Ripiano e parte frontale del cassetto in legno di albero della gomma, sportelli e parti laterali rivestiti in ottone a effetto invecchiamento. Struttura parte inferiore formata da tubi rifiniti in nero. Interni foderati.;MÓVEL TV ·DRESDE· 166;Móvel TV realizado em madeira e metal. Tampo e parte da frente da gaveta em madeira de borracha, portas e laterais chapadas em latão envelhecido. Estrutura inferior em tubo, acabamento em preto. Interior forrado.;305507.jpg;;4;20/06/2020;8,44E+12;166;60;49;0;0;0;0;0;59,6;0,855;181;75;63;73;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro, latón;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305714;;579;0;926;1.013;2;15;Dresde;CABECERO ·DRESDE·150 TELA GRIS;Cabecero realizado en madera de caucho y aplicaciones de latón envejecido. Tapizado central capitoné en tejido tipo terciopelo de color gris, válido para somier de 150 ó 160 cm.;;·DRESDE· HEADBOARD, GREY FABRIC, 150;Headboard made of rubber wood and aged brass appliqué. Central padded upholstery in grey fabric, velvet style, valid for 150 or 160 cm bed base.;TÊTE DE LIT ·DRESDE·150 T.GRIS;Tête de lit réalisée en bois d’hévéa et applications en laiton vieilli. Capitonnage central en tissu type velours de couleur grise, pour sommier de 150 ou de 160 cm.;SPALLIERA·DRESDE· 150 TESS. GR;Spalliera in legno di albero della gomma e parti in ottone a effetto invecchiamento. Tappezzeria centrale capitonné in tessuto simil-velluto grigio. Adatta per reti da letto da 150 o 160 cm.;CABECEIRA·DRESDE·150 TELA;Cabeceira realizada em madeira de borracha e aplicações de latão envelhecido. Forro central capitoné em tecido tipo veludo de cor cinzenta, válido para somier de 150 ou 160 cm.;305714.jpg;;11;20/06/2020;8,44E+12;170;130;4;0;0;0;0;0;33,8;0,301;173;134;13;39;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal, tejido;pulimento, latón, terciop.gris;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305850;;645;0;1.032;1.129;2;15;Dresde;CABECERO ·DRESDE·180 TELA GRIS;Cabecero realizado en madera de caucho y aplicaciones de latón envejecido. Tapizado central capitoné en tejido tipo terciopelo de color gris, válido para somier de 180 cm.;;·DRESDE· HEADBOARD, GREY FABRIC, 180;Headboard made of rubber wood and aged brass appliqué. Central padded upholstery in grey fabric, velvet style, valid for 180 cm bed base.;TÊTE DE LIT ·DRESDE·180 T.GRIS;Tête de lit réalisée en bois d’hévéa et applications en laiton vieilli. Capitonnage central en tissu type velours de couleur grise, pour sommier de 180 cm.;SPALLIERA·DRESDE· 180 TESS. GR;Spalliera in legno di albero della gomma e parti in ottone a effetto invecchiamento. Tappezzeria centrale capitonné in tessuto simil-velluto grigio. Adatta per reti da letto da 180 cm.;CABECEIRA ·DRESDE·180 TELA;Cabeceira realizada em madeira de borracha e aplicações de latão envelhecido. Forro central capitoné em tecido tipo veludo de cor cinzenta, válido para somier de 180 cm.;305850.jpg;;1;20/06/2020;8,44E+12;190;130;4;0;0;0;0;0;37,4;0,328;198;138;12;43;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal, tejido;pulimento, latón, terciop.gris;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
305963;;399;0;638;698;2;15;Dresde;MESITA ·DRESDE· 2 CAJONES;Mesita de noche realizada en madera y metal. Tapa y frontal del cajón superior en madera de caucho, frontal del cajón inferior y laterales chapados en latón envejecido. Estructura inferior realizada en tubo acabado en negro. Interior tapizado.;;·DRESDE· NIGHT TABLE, 2 DRAWERS;Night table made of wood and metal, top and front of the top drawer in rubber wood, front of the lower drawer and sides overlaid in aged brass. Lower frame made of black tube. Upholstered inside.;TABLE DE NUIT·DRESDE·2 TIROIRS;Table de nuit réalisée en bois et métal. Dessus et partie frontale du tiroir supérieur en bois d’hévéa, partie frontale du tiroir inférieur et côtés plaqués en laiton vieilli.Structure inférieure réalisée en tube finition en noir.Intérieur capitonné.;COMODINO ·DRESDE· 2 CASSETTI;Comodino legno e metallo. Ripiano e parte frontale cassetto sup. in legno di albero della gomma;MESINHA ·DRESDE· 2 GAVETAS;Mesinha de cabeceira realizada em madeira e metal. Tampo e parte da frente da gaveta sup. em madeira de borracha,parte da frente da gaveta inferior e laterais chapadas em latão envelhecido.Estrutura inf. em tubo,acabamento em preto. Interior forrado.;305963.jpg;;24;20/06/2020;8,44E+12;55;65;48;0;0;0;0;0;25,2;0,27;65;73;57;29;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;madera, metal;pulimento, negro, latón;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
3063;;31;100;0;0;1;9;Sistema americano;PANTALLA AZUL C/FLECO;Incorpora sujeción sistema americano.;;Blue shade with fringe.American subjecti;Provided with american subjection system;;;;;;;3063.jpg;;11;;8,44E+12;30;27;30;30;0;0;0;0;0,45;0,038;33;35;33;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
3075;;10;100;0;0;1;9;Pinza;PANTALLA RDA CUADROS C/PINZA;Pantalla con sistema pinza, realizada en tejido rustico a cuadros.;;Square blue lampshade clip system;Shade with clap system, made in checked pattern coarse.;ABAT-JOUR RDA TABLEAUX A/PINCE;Abat-jour avec système pince, en tissu rustique à carreaux.;PARALUME ROT. A QUADRI C/PINZA;Paralume a sistema pinza in tessuto grezzo a quadri.;;;3075.jpg;;207;;8,44E+12;13;12;13;13;0;0;0;0;0,11;0,006;18;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
316451;;171;0;274;299;1;4;Ovalos;SOBREMESA 1L. ·OVALOS· NIQUEL;Lámpara sobremesa de 1 luz, realizada en metal acabado níquel pulido. Pantalla cónica de Ø 46 cm, realizada con tejido de color hueso.;;·OVALOS· TABLE LAMP, 1L., NICKEL;Table lamp of 1 light, made of metal, polished nickel finish. Conic shade of Ø46 cm, made with fabric in off-white colour.;LAMPE TABLE 1L ·OVALOS· NIQUEL;Lampe de table 1 lumière, réalisée en métal finition nickel poli.;ABAT-JOUR 1L. ·OVALOS· NICHEL;Abat-jour a 1 luce, in metallo rifinito in nichel lucido.;SECRETÁRIA 1L. ·OVALOS· NÍQUEL;Para secretária de 1 luz, realizado em metal acabamento níquel polido.;3164517379.jpg;;38;29/02/2020;8,44E+12;0;70;0;46;0;0;88;0;2,55;0,113;64;25;25;2;51;28;51;0;0;0;0;0;0;0;0;0;A+;;Class 2;60W;110/220 V;50/60 Hz;900;;;0;0;0;0;0;0;E27;1;;10W;110/220 V;50/60 Hz;900;3.000;30.000;1;80;;0;;;;0;0;0;0;0;Metal;Niquel pulido;0;0;0;0;0;0;0;0;0;Transparente;0;0;0;0;;0;0;0;0;0;;;;No
316451UK;;171;0;274;299;1;4;Ovalos;SOBREMESA 1L. ·OVALOS· NIQUEL;Lámpara sobremesa de 1 luz, realizada en metal acabado níquel pulido. Clavija tipo G (Inglesa). Pantalla cónica de Ø 46 cm, realizada con tejido de color hueso.;;·OVALOS· TABLE LAMP, 1L., NICKEL;Table lamp of 1 light, made of metal, polished nickel finish. G plug type (UK). Conic shade of Ø46 cm, made with fabric in off-white colour.;;;;;;;316451UK.jpg;;45;29/02/2020;8,44E+12;0;70;0;46;0;0;0;0;2,55;0,113;64;25;25;2;51;28;51;0;0;0;0;0;0;0;0;0;A+;;Class 2;60W;110/220 V;50/60 Hz;900;;;0;0;0;0;0;0;E27;1;Sí;10W;110/220 V;50/60 Hz;900;3.000;30.000;1;80;;0;;;;0;0;0;0;0;Metal;Niquel pulido;0;0;0;0;0;0;0;0;0;Transparente;0;0;0;0;;0;0;0;0;0;;;;Sí
316704;;147;0;235;257;3;2;Vesta;LIENZO IMPRESO ·VESTA· 110x150;Lienzo impreso de rostro femenino. Marco acabado en negro satinado y plata.;;PRINTED CANVAS. VESTA 110X150;Printed canvas of female face. Frame finished in satin black and silver.;TOILE IMPRIMÉE ·VESTA· 110x150;Toile imprimée visage féminin. Cadre finition noir satiné et argent.;STAMPA SU TELA ·VESTA· 110x150;Stampa su tela raffigurante volto femminile. Cornice rifinita in color nero satinato e argento.;TELA IMPRESSA ·VESTA· 110x150;Tela impressa de rosto feminino. Moldura com acabamento a preto acetinado e prateado.;316704.jpg;;18;10/04/2020;8,44E+12;110;150;3,5;0;0;0;0;0;4,1;0,163;116;156;9;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Impresión s/lienzo, madera;Negro, plata;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
316872;;147;0;235;257;3;2;Clio;LIENZO IMPRESO ·CLIO· 110x150;Lienzo impreso de perfil de mujer con tocado elaborado. Marco acabado en negro satinado y plata.;;PRINTED CANVAS - CLIO-110X150;Printed canvas of woman profile with elaborated headdress. Frame finished in satin black and silver.;TOILE IMPRIMÉE ·CLIO· 110x150;Toile imprimée profil féminin avec coiffure sophistiquée. Cadre finition noir satiné et argent.;STAMPA SU TELA ·CLIO· 110x150;Stampa su tela raffigurante volto di donna di profilo e con acconciatura elaborata. Cornice rifinita in color nero satinato e argento.;TELA IMPRESSA ·CLIO· 110x150;Tela impressa de perfil de mulher com tocado elaborado. Moldura com acabamento a preto acetinado e prateado.;316872.jpg;;10;10/04/2020;8,44E+12;110;150;3,5;0;0;0;0;0;4,09;0,163;116;156;9;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Impresión s/lienzo, madera;Negro, plata;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
316918;;147;0;235;257;3;2;Talía;LIENZO IMPRESO ·TALIA· 110x150;Lienzo impreso de perfil de mujer con tocado elaborado. Marco acabado en negro satinado y plata.;;PRINTED CANVAS- TALIA-110 X150;Printed canvas of woman profile with elaborated headdress. Frame finished in satin black and silver.;TOILE IMPRIMÉE ·TALIA· 110x150;Toile imprimée profil féminin avec coiffure sophistiquée. Cadre finition noir satiné et argent.;STAMPA SU TELA ·TALIA· 110x150;Stampa su tela raffigurante volto di donna di profilo e con acconciatura elaborata. Cornice rifinita in color nero satinato e argento.;TELA IMPRESSA ·TALIA· 110x150;Tela impressa de perfil de mulher com tocado elaborado. Moldura com acabamento a preto acetinado e prateado.;316918.jpg;;38;20/06/2020;8,44E+12;110;150;3,5;0;0;0;0;0;4,1;0,163;116;156;9;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Impresión s/lienzo, madera;Negro, plata;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
324190;;48;45;42;46;1;3;Lucila;APLIQUE 2L LED ·LUCILA·;Lámpara de pared Led, realizada en aluminio y metal cromado. Difusor opal de policarbonato. 2 luces LED de 5,3W. 742 lm. 4000K;;·LUCILA· LED WALL LAMP, 2L.;LED wall lamp, made of aluminium and chromed metal. Polycarbonated opal diffuser. 2 LED lights of 5,3W. 742 lm. 4000K;APPLIQUE 2L LED ·LUCILA·;Lampe murale Led, réalisée en aluminium et métal chromé. Diffuseur opale en polycarbonate. 2 lumières LED de 5,3W. 742 lm. 4000K;APPLIQUE 2L LED ·LUCILA·;Applique a illuminazione LED, in alluminio e metallo cromato. Diffusore opalescente in policarbonato. 2 lampadine LED da 5,3W. 742 lm. 4000K.;APLIQUE 2L LED ·LUCILA·;Candeeiro de parede LED, realizado em alumínio e metal cromado. Difusor opalino de policarbonato. 2 luzes LED de 5,3W. 742 lm. 4000K;324190.jpg;324190.pdf;30;;8,44E+12;18;45;10;0;0;0;0;0;0,37;0,052;51;33;31;1;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;10.60 W;220 V;50/60 Hz;742;NO;;0;0;4.000;20.000;1;80;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Metal, aluminio, policarbonato;Cromado, opal.;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
